id,id_str,has_tweet_coordinates,default_profile_image,has_description,tweet_favourited_count,user_favourites_count,followers_count,followings_count,retweet_count,user_activity_count,verified,has_text_url,has_exclamation,has_first_noun_words,has_hash,has_mention,has_qmark,polarity_positive,polarity_negative,subjectivity_positive,subjectivity_negative
1864,1.13E+18,0,FALSE,1,0,436,148,243,0,2049,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1865,1.13E+18,0,FALSE,1,0,537,53,284,0,3053,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1866,1.13E+18,0,FALSE,1,0,41,838,313,0,5778,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1867,1.13E+18,0,FALSE,1,0,750,26276,485,0,30656,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1868,1.13E+18,0,FALSE,1,1,2024,492,236,0,2238,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1869,1.13E+18,0,TRUE,0,0,20,12,182,0,5660,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1870,1.13E+18,0,TRUE,0,0,296,11,15,0,8483,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1871,1.13E+18,0,TRUE,1,0,23,33,44,0,37094,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1872,1.13E+18,0,FALSE,1,0,4167,347,598,1,10938,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1873,1.13E+18,0,FALSE,1,0,8591,3213,4198,0,37386,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1874,1.13E+18,0,FALSE,1,0,172,482,479,0,1762,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1875,1.13E+18,0,FALSE,1,0,71,1666,1050,0,36083,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1876,1.13E+18,0,FALSE,1,0,0,706,124,0,32912,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1877,1.13E+18,0,FALSE,1,0,2475,28501,21463,0,712364,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1878,1.13E+18,0,FALSE,1,0,5899,349,1126,0,9758,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1879,1.13E+18,0,FALSE,1,0,1218,2000,1375,0,19136,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1880,1.13E+18,0,FALSE,1,1,97683,1119,1398,0,84025,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1881,1.13E+18,0,FALSE,1,2,10,8,22,0,810,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1882,1.13E+18,0,FALSE,1,0,12618,473,539,0,17164,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1883,1.13E+18,0,FALSE,1,0,6572,3250,876,0,63661,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1884,1.13E+18,0,FALSE,1,0,436,148,243,0,2049,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1885,1.13E+18,0,FALSE,1,0,537,53,284,0,3053,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1886,1.13E+18,0,FALSE,1,0,41,838,313,0,5778,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1887,1.13E+18,0,FALSE,1,0,750,26276,485,0,30656,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1888,1.13E+18,0,FALSE,1,1,2024,492,236,0,2238,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1889,1.13E+18,0,TRUE,0,0,20,12,182,0,5660,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1890,1.13E+18,0,TRUE,0,0,296,11,15,0,8483,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1891,1.13E+18,0,TRUE,1,0,23,33,44,0,37094,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1892,1.13E+18,0,FALSE,1,0,4167,347,598,1,10938,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1893,1.13E+18,0,FALSE,1,0,8591,3213,4198,0,37386,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1894,1.13E+18,0,FALSE,1,0,172,482,479,0,1762,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1895,1.13E+18,0,FALSE,1,0,71,1666,1050,0,36083,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1896,1.13E+18,0,FALSE,1,0,0,706,124,0,32912,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1897,1.13E+18,0,FALSE,1,0,2475,28501,21463,0,712365,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1898,1.13E+18,0,FALSE,1,0,5899,349,1126,0,9758,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1899,1.13E+18,0,FALSE,1,0,1218,2000,1375,0,19136,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1900,1.13E+18,0,FALSE,1,2,160,7256,451,0,9631,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1901,1.13E+18,0,FALSE,1,0,2327,12,115,0,1261,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1902,1.13E+18,0,FALSE,1,0,16,14,23,0,1519,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1903,1.13E+18,0,FALSE,1,3,4141,89,1504,0,2676,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1904,1.13E+18,0,FALSE,0,0,12,18,118,0,48,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1905,1.13E+18,0,FALSE,1,0,227,852,2241,0,24834,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1906,1.13E+18,0,FALSE,0,3,1407,73,128,1,5286,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1907,1.13E+18,0,FALSE,1,0,10,52,27,0,113755,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1908,1.13E+18,0,FALSE,1,0,122,2308,1570,0,101129,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1909,1.13E+18,0,FALSE,1,1,137620,702,665,0,64594,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1910,1.13E+18,0,TRUE,1,0,4,13,20,0,12442,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1911,1.13E+18,0,FALSE,1,5,1238,6232,48,2,1181,FALSE,FALSE,1,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE
1912,1.13E+18,0,FALSE,1,1,3980,211,82,0,578,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1913,1.13E+18,0,FALSE,1,1,2074,535,379,0,13165,FALSE,FALSE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1914,1.13E+18,0,FALSE,0,0,0,4,20,0,42,FALSE,FALSE,3,FALSE,FALSE,FALSE,3,FALSE,FALSE,TRUE,FALSE
1915,1.13E+18,0,FALSE,1,1,1853,28196,463,0,19492,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,TRUE,TRUE,FALSE
1916,1.13E+18,0,FALSE,1,2,103,509,128,0,605,FALSE,TRUE,1,FALSE,TRUE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1917,1.13E+18,0,FALSE,1,2,17227,7908,6004,0,38074,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1918,1.13E+18,0,FALSE,1,0,0,314,1453,0,18438,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1919,1.13E+18,0,FALSE,0,0,21957,416,370,0,20101,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1920,1.13E+18,0,FALSE,1,1,12533,466,350,0,5938,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1921,1.13E+18,0,FALSE,0,0,0,3060,1479,0,9001,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1922,1.13E+18,0,FALSE,0,0,797,2952,2828,0,4758,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1923,1.13E+18,0,FALSE,1,0,6,1067,790,0,125658,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1924,1.13E+18,1,FALSE,1,0,1,2793,2874,0,119853,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1925,1.13E+18,0,FALSE,1,0,261,1031,948,0,2848,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1926,1.13E+18,0,FALSE,1,0,69,509,265,0,1229,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1927,1.13E+18,0,FALSE,1,0,4264,9681,10511,0,20327,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1928,1.13E+18,0,FALSE,0,0,36,26,148,0,396,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1929,1.13E+18,0,FALSE,0,0,2698,727,1591,0,12825,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1930,1.13E+18,0,FALSE,1,0,556,604,312,0,1994,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1931,1.13E+18,0,FALSE,1,0,1520,2847,3615,0,1415,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1932,1.13E+18,0,FALSE,1,2,44,1905,12,0,1439,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1933,1.13E+18,0,FALSE,1,2,12,312,165,0,1857,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1934,1.13E+18,0,FALSE,1,2,53,1822,76,0,1358,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1935,1.13E+18,0,FALSE,1,0,2984,9315,1594,0,12174,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1936,1.13E+18,0,FALSE,1,0,10091,369,335,0,6819,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1937,1.13E+18,0,FALSE,1,0,12489,99,701,0,3942,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
1938,1.13E+18,0,FALSE,1,0,111,9126,8839,0,24451,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1939,1.13E+18,0,FALSE,1,0,402,1273,519,0,4856,FALSE,TRUE,1,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1940,1.13E+18,0,FALSE,1,1,12533,466,350,0,5938,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1941,1.13E+18,0,FALSE,0,0,0,3060,1479,0,9001,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1942,1.13E+18,0,FALSE,0,0,797,2952,2828,0,4758,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1943,1.13E+18,0,FALSE,1,0,6,1067,790,0,125658,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1944,1.13E+18,1,FALSE,1,0,1,2793,2874,0,119853,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE
1945,1.13E+18,0,FALSE,1,0,261,1031,948,0,2848,FALSE,TRUE,0,FALSE,TRUE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1946,1.13E+18,0,FALSE,1,0,69,509,265,0,1229,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1947,1.13E+18,0,FALSE,1,0,4264,9681,10511,0,20327,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1948,1.13E+18,0,FALSE,0,0,36,26,148,0,396,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1949,1.13E+18,0,FALSE,0,0,2698,727,1591,0,12825,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE
1950,1.13E+18,0,FALSE,1,0,556,604,312,0,1994,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1951,1.13E+18,0,FALSE,1,0,1520,2847,3615,0,1415,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1952,1.13E+18,0,FALSE,1,2,44,1905,12,0,1439,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1953,1.13E+18,0,FALSE,1,2,12,312,165,0,1857,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1954,1.13E+18,0,FALSE,1,2,53,1822,76,0,1358,FALSE,TRUE,1,FALSE,TRUE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1955,1.13E+18,0,FALSE,1,0,2984,9315,1594,0,12174,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1956,1.13E+18,0,FALSE,1,0,10091,369,335,0,6819,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1957,1.13E+18,0,FALSE,1,0,12489,99,701,0,3942,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
1958,1.13E+18,0,FALSE,1,0,111,9126,8839,0,24451,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE
1959,1.13E+18,0,FALSE,1,0,402,1273,519,0,4856,FALSE,TRUE,1,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1960,1.13E+18,0,FALSE,1,0,7452,22424,15724,0,444569,FALSE,TRUE,0,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1961,1.13E+18,0,FALSE,1,0,931,34,30,0,3091,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1962,1.13E+18,0,FALSE,1,0,0,525,27,1,98357,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1963,1.13E+18,0,FALSE,1,0,438,492,378,0,1874,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1964,1.13E+18,0,FALSE,1,0,73,2255,2127,0,52909,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1965,1.13E+18,0,FALSE,0,0,78,6,66,0,212,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1966,1.13E+18,0,FALSE,1,1,14057,256,460,0,16668,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1967,1.13E+18,0,FALSE,1,0,4,1571,13,0,21470,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1968,1.13E+18,0,FALSE,1,0,544,931,680,0,3404,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1969,1.13E+18,0,FALSE,1,7,138915,55361,1170,0,74116,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1970,1.13E+18,0,FALSE,1,11,649,1974,2420,3,4120,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1971,1.13E+18,0,FALSE,0,0,362,32,66,0,5365,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1972,1.13E+18,0,FALSE,1,1,6811,764,1029,1,25862,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
1973,1.13E+18,0,FALSE,1,0,3459,336,528,0,4700,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1974,1.13E+18,0,FALSE,1,0,16,103,117,0,2566,FALSE,TRUE,0,FALSE,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1975,1.13E+18,0,FALSE,1,2,5703,15443,2619,4,25763,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1976,1.13E+18,0,FALSE,1,2,29648,419,2180,1,5394,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,FALSE
1977,1.13E+18,0,FALSE,1,0,94982,4927,5360,0,333680,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1978,1.13E+18,0,FALSE,1,0,1,30,391,0,1174,FALSE,FALSE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1979,1.13E+18,0,FALSE,1,0,54860,397,1568,0,50346,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
1980,1.13E+18,0,FALSE,1,0,58905,382,1288,0,120277,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
1981,1.13E+18,0,FALSE,1,3,193,78,617,0,44,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1982,1.13E+18,0,FALSE,1,14,265,15078,829,0,90385,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1983,1.13E+18,0,FALSE,1,1,469,10,103,0,286,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1984,1.13E+18,0,FALSE,1,0,64,1053,1285,0,22332,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
1985,1.13E+18,0,FALSE,1,1,1346,309,202,1,862,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
1986,1.13E+18,0,FALSE,1,0,31,153,2536,0,5067,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1987,1.13E+18,0,TRUE,1,1,40,9,22,0,99,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
1988,1.13E+18,0,FALSE,1,0,4,26,0,0,796,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1989,1.13E+18,0,FALSE,1,0,64800,1814,3200,0,242723,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1990,1.13E+18,0,FALSE,0,0,0,4,29,0,1497,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1991,1.13E+18,0,FALSE,1,0,39,341,176,0,799,FALSE,FALSE,0,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
1992,1.13E+18,0,FALSE,1,0,1373,1590,570,1,5601,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1993,1.13E+18,0,FALSE,1,0,3424,18997,537,1,49171,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1994,1.13E+18,0,FALSE,1,0,301,405,472,0,23513,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
1995,1.13E+18,0,FALSE,1,1,1761,1413,2496,0,2897,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1996,1.13E+18,0,FALSE,1,1,8858,5118,717,0,17321,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
1997,1.13E+18,0,FALSE,1,3,2157,104,214,0,4950,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
1998,1.13E+18,0,TRUE,0,0,2,7,90,0,3847,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE
1999,1.13E+18,0,FALSE,1,1,55938,17237,5809,0,80202,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2000,1.13E+18,0,FALSE,1,0,58905,382,1288,0,120277,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,TRUE,FALSE
2001,1.13E+18,0,FALSE,1,3,193,78,617,0,44,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,TRUE,FALSE,TRUE,FALSE
2002,1.13E+18,0,FALSE,1,14,265,15078,829,0,90385,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2003,1.13E+18,0,FALSE,1,1,469,10,103,0,286,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2004,1.13E+18,0,FALSE,1,0,64,1053,1285,0,22332,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,TRUE,TRUE,FALSE
2005,1.13E+18,0,FALSE,1,1,1346,309,202,1,862,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,TRUE,FALSE,TRUE,FALSE
2006,1.13E+18,0,FALSE,1,0,31,153,2536,0,5067,FALSE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
2007,1.13E+18,0,TRUE,1,1,40,9,22,0,99,FALSE,FALSE,0,FALSE,FALSE,TRUE,0,FALSE,FALSE,FALSE,FALSE
2008,1.13E+18,0,FALSE,1,0,4,26,0,0,796,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2009,1.13E+18,0,FALSE,1,0,64800,1814,3200,0,242723,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2010,1.13E+18,0,FALSE,0,0,0,4,29,0,1497,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2011,1.13E+18,0,FALSE,1,0,39,341,176,0,799,FALSE,FALSE,0,FALSE,FALSE,TRUE,1,TRUE,FALSE,TRUE,FALSE
2012,1.13E+18,0,FALSE,1,0,1373,1590,570,1,5601,FALSE,TRUE,1,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
2013,1.13E+18,0,FALSE,1,0,3424,18997,537,1,49171,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2014,1.13E+18,0,FALSE,1,0,301,405,472,0,23513,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2015,1.13E+18,0,FALSE,1,1,1761,1413,2496,0,2897,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2016,1.13E+18,0,FALSE,1,1,8858,5118,717,0,17321,FALSE,FALSE,2,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2017,1.13E+18,0,FALSE,1,3,2157,104,214,0,4950,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
2018,1.13E+18,0,TRUE,0,0,2,7,90,0,3847,FALSE,TRUE,0,FALSE,FALSE,TRUE,1,FALSE,TRUE,TRUE,FALSE
2019,1.13E+18,0,FALSE,1,1,55938,17237,5809,0,80202,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2020,1.13E+18,0,FALSE,1,1,1136,254343,1032,0,99227,TRUE,TRUE,0,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE
2021,1.13E+18,0,FALSE,1,5,2386,160,285,0,6725,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2022,1.13E+18,0,FALSE,1,0,86,1351,184,0,2600,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2023,1.13E+18,0,FALSE,1,1,14978,639,230,0,13531,FALSE,FALSE,0,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE
2024,1.13E+18,0,FALSE,0,0,0,342,354,0,4593,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2025,1.13E+18,0,FALSE,1,0,2602,2330,1100,0,28684,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2026,1.13E+18,0,FALSE,1,2,115,23,48,1,167,FALSE,FALSE,0,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE
2027,1.13E+18,0,FALSE,1,0,17410,3946,2646,0,74583,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE
2028,1.13E+18,0,FALSE,1,6,614,3084,1548,1,3586,FALSE,TRUE,1,FALSE,FALSE,TRUE,0,FALSE,FALSE,TRUE,FALSE
2029,1.13E+18,0,FALSE,1,0,0,314,1453,0,18438,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2030,1.13E+18,0,FALSE,1,0,0,1167,959,0,18210,FALSE,TRUE,0,FALSE,TRUE,FALSE,0,TRUE,FALSE,TRUE,FALSE
2031,1.13E+18,0,FALSE,1,0,29,1246,481,0,6873,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE
